pygaze initiation report start
display resolution: 1920x1080
display size in cm: 34.5x19.7
fixation threshold: 1.5 degrees
speed threshold: 35 degrees/second
acceleration threshold: 9500 degrees/second**2
pygaze initiation report end
TimeStamp	Event	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	PupilSizeLeft	PupilValidityLeft	PupilSizeRight	PupilValidityRight
98585.8400		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
98603.6170		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
98621.3230		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
98637.9890		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
98654.6560		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
98671.3220		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
98687.9880		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
98704.6540		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
98721.3200		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
98737.9870		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
98754.6530		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
98771.3190		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
98787.9850		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
98804.6510		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
98821.3180		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
98837.9840		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
98854.6500		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
98871.3160		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
98887.9820		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
98904.6490		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
98921.3150		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
98937.9810		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
98954.6470		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
98971.3130		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
98987.9800		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99004.6460		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99021.3120		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99037.9780		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99054.6440		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99071.3110		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99089.6130		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99106.2790		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99122.9450		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99139.6120		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99156.2780		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99172.9440		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99189.6100		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99206.2760		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99222.9430		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99239.6090		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99256.2750		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99273.0530		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99291.1540		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99307.8210		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99324.4870		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99341.1530		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99357.8190		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99374.4850		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99391.1520		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99407.8180		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99424.4840		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99441.1500		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99457.8160		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99474.4830		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99491.1490		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99507.8150		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99524.4810		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99541.1470		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99557.8140		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99574.4800		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99591.1460		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99607.8120		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99624.4780		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99641.1450		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99657.8110		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99674.4770		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99691.1430		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99707.8090		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99724.4760		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99741.1420		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99757.8080		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99774.4740		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99791.1400		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99807.8070		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99824.4730		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99841.1390		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99857.8050		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99874.4710		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99891.1380		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99907.8040		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99924.4700		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99941.1360		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99957.8020		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99974.4690		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
99991.1350		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100007.8010		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100024.4670		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100041.1330		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100057.8000		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100074.4660		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100091.1320		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100107.7980		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100124.4640		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100141.1310		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100157.7970		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100174.4630		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100191.1290		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100207.7950		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100224.4620		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100241.1280		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100257.7940		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100274.4600		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100291.1260		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100307.7930		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100324.4590		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100341.1250		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100357.7910		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100374.4580		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100391.1240		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100407.7900		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100424.4560		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100441.1220		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100457.7890		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100474.4550		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100491.1210		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100507.7870		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100524.4530		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100541.1200		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100557.7860		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100574.4520		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100591.1180		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100607.7840		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100624.4510		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100641.1170		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100657.7830		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100674.4490		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100691.1150		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100703.8400		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100721.6130		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100740.0300		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100757.7310		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100776.3900		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100793.8230		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100812.3830		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100829.0490		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100845.7150		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100862.3810		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100879.0480		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100895.7140		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100912.3800		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100929.0460		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100945.7120		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100962.3790		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100979.0450		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
100995.7110		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101012.3770		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101029.0430		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101045.7100		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101062.3760		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101079.0420		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101095.7080		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101112.3740		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101129.0410		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101145.7070		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101162.3730		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101179.0390		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101195.7050		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101212.3720		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101229.0380		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101245.7040		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101262.3700		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101279.0360		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101295.7030		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101312.3690		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101329.0350		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101345.7010		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101362.3680		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101379.0340		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101395.7000		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101412.3660		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101429.0320		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101445.6990		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101462.3650		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101479.0310		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101495.6970		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101512.3630		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101529.0300		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101545.6960		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101562.3620		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101579.0280		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101595.6940		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101612.3610		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101629.0270		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101645.6930		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101662.3590		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101679.0250		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101695.6920		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101712.3580		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101729.0240		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101745.6900		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101762.3560		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101779.0230		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101795.6890		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101812.3550		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101829.0210		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101845.6870		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101862.3540		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101879.0200		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101895.6860		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101912.3520		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101929.0180		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101945.6850		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101962.3510		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101979.0170		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
101995.6830		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102012.3490		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102029.0160		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102045.6820		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102062.3480		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102079.0140		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102095.6800		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102112.3470		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102129.0130		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102145.6790		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102162.3450		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102179.0110		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102195.6780		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102212.3440		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102229.0100		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102245.6760		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102262.3420		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102279.0090		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102295.6750		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102312.3410		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102329.0070		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102345.6730		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102362.3400		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102379.0060		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102395.6720		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102412.3380		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102429.0040		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102445.6710		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102462.3370		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102479.0030		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102495.6690		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102512.3350		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102529.0020		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102545.6680		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102562.3340		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102579.0000		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102595.6660		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102612.3330		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102628.9990		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102645.6650		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102662.3310		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102678.9970		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102695.6640		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102712.3300		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102728.9960		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102745.6620		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102762.3280		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102778.9950		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102795.6610		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102812.3270		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102828.9930		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102845.6600		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102862.3260		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102878.9920		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102895.6580		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102912.3240		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102928.9910		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102945.6570		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102962.3230		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102978.9890		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
102995.6550		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103012.3220		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103028.9880		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103045.6540		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103062.3200		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103078.9860		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103095.6530		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103112.3190		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103128.9850		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103145.6510		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103162.3170		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103178.9840		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103195.6500		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103212.3160		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103228.9820		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103245.6480		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103262.3150		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103278.9810		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103295.6470		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103312.3130		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103328.9790		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103345.6460		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103362.3120		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103378.9780		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103395.6440		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103412.3100		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103428.9770		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103445.6430		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103462.3090		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103478.9750		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103495.6410		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103512.3080		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103528.9740		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103534.3300		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103551.9700		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103568.6360		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103585.3020		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103588.9160		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103605.5820		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103622.2480		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103625.0850		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103643.4790		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103660.1450		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103676.8120		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103693.4780		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103710.1440		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103726.8100		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103743.4760		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
103760.1430		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
